soil_id,sample_type,device,water_content,suction
faeefm,undisturbed,sem,0.4806,1146.894108148269
faeefm,undisturbed,sem,0.43979999999999997,4503.221630040586
faeefm,undisturbed,dewpoint,0.2933,27639.063373551846
faeefm,undisturbed,dewpoint,0.3243,32473.06797840472
faeefm,undisturbed,dewpoint,0.395,18686.300202638482
faeefm,undisturbed,dewpoint,0.38770000000000004,19121.560049014384
bbadkc,undisturbed,sem,0.7864,0.009806709750811507
bbadkc,undisturbed,sem,0.7863,0.8502043480579936
bbadkc,undisturbed,sem,0.7857999999999999,2.053635304008878
bbadkc,undisturbed,sem,0.7852,2.725984120739513
bbadkc,undisturbed,sem,0.7847,3.072722366472415
bbadkc,undisturbed,sem,0.784,3.4956128058589626
bbadkc,undisturbed,sem,0.7831999999999999,3.9675583420525706
bbadkc,undisturbed,sem,0.7824,4.555366478927828
bbadkc,undisturbed,sem,0.7815000000000001,5.643172444490659
bbadkc,undisturbed,sem,0.7806000000000001,7.387939352695546
bbadkc,undisturbed,sem,0.7796,9.806709750811507
bbadkc,undisturbed,sem,0.7786,12.72106060530892
bbadkc,undisturbed,sem,0.7775,15.471175821550721
bbadkc,undisturbed,sem,0.7764,14.605731803266767
bbadkc,undisturbed,sem,0.7752,12.03714027672973
bbadkc,undisturbed,sem,0.774,13.047380313795996
bbadkc,undisturbed,sem,0.7729,15.978033290246465
bbadkc,undisturbed,sem,0.7716,16.12587621201059
bbadkc,undisturbed,sem,0.7703,13.228887454194364
bbadkc,undisturbed,sem,0.769,12.750385678607552
bbadkc,undisturbed,sem,0.7676000000000001,16.014866460997098
bbadkc,undisturbed,sem,0.7661,19.477056392085707
bbadkc,undisturbed,sem,0.7645000000000001,22.05582573315729
bbadkc,undisturbed,sem,0.7628,22.005098741630135
bbadkc,undisturbed,sem,0.7609999999999999,23.2018877669706
bbadkc,undisturbed,sem,0.7593000000000001,26.395100606318618
bbadkc,undisturbed,sem,0.7576,28.152911926181865
bbadkc,undisturbed,sem,0.7559,29.821076832396272
bbadkc,undisturbed,sem,0.754,31.154681925741347
bbadkc,undisturbed,sem,0.7519,32.547926131214794
bbadkc,undisturbed,sem,0.7498,33.76939823708098
bbadkc,undisturbed,sem,0.7479,34.71549176564265
bbadkc,undisturbed,sem,0.7458,33.69173077638492
bbadkc,undisturbed,sem,0.7437,34.00347652298513
bbadkc,undisturbed,sem,0.7415,36.267976167760075
bbadkc,undisturbed,sem,0.7394,37.28407060051988
bbadkc,undisturbed,sem,0.7372,37.889888012677055
bbadkc,undisturbed,sem,0.7349,38.594313624047764
bbadkc,undisturbed,sem,0.7326,39.31183548531473
bbadkc,undisturbed,sem,0.7302,40.042697073941824
bbadkc,undisturbed,sem,0.7278,40.787146393976926
bbadkc,undisturbed,sem,0.7252,41.54543606020743
bbadkc,undisturbed,sem,0.7223999999999999,42.415376041718595
bbadkc,undisturbed,sem,0.7193999999999999,43.403357068443626
bbadkc,undisturbed,sem,0.7164,44.312200956636936
bbadkc,undisturbed,sem,0.7134,45.3443647114631
bbadkc,undisturbed,sem,0.7101999999999999,46.29385229757387
bbadkc,undisturbed,sem,0.7069,47.37217464178763
bbadkc,undisturbed,sem,0.7037,48.47561434004133
bbadkc,undisturbed,sem,0.7003,49.604756450668724
bbadkc,undisturbed,sem,0.6970999999999999,50.76019965976285
bbadkc,undisturbed,sem,0.6937000000000001,51.94255659860723
bbadkc,undisturbed,sem,0.6903,53.27498322978429
bbadkc,undisturbed,sem,0.6869,54.64158917063968
bbadkc,undisturbed,sem,0.6836,56.04325118630463
bbadkc,undisturbed,sem,0.6801,57.74618816679145
bbadkc,undisturbed,sem,0.6766,59.63803446849771
bbadkc,undisturbed,sem,0.6731,61.733844216218095
bbadkc,undisturbed,sem,0.6694,63.90330525942109
bbadkc,undisturbed,sem,0.6656,66.60752886773541
bbadkc,undisturbed,sem,0.6618,69.42618826765828
bbadkc,undisturbed,sem,0.6579999999999999,72.6981437174214
bbadkc,undisturbed,sem,0.6541,76.299786315698
bbadkc,undisturbed,sem,0.6501,80.26446618497319
bbadkc,undisturbed,sem,0.6462,84.82489323196727
bbadkc,undisturbed,sem,0.6420999999999999,89.85108414372712
bbadkc,undisturbed,sem,0.6378,95.83481783603287
bbadkc,undisturbed,sem,0.6335000000000001,102.45267960702557
bbadkc,undisturbed,sem,0.6292,109.78002407225108
bbadkc,undisturbed,sem,0.6247,118.44679713906699
bbadkc,undisturbed,sem,0.6211,126.91802977807282
bbadkc,undisturbed,sem,0.6188,135.68233899557532
bbadkc,undisturbed,sem,0.6157,145.72139552294357
bbadkc,undisturbed,sem,0.6113000000000001,158.68041282747706
bbadkc,undisturbed,sem,0.6065,173.5894478153026
bbadkc,undisturbed,sem,0.6015,190.77581681288441
bbadkc,undisturbed,sem,0.5966,209.66373669986885
bbadkc,undisturbed,sem,0.5913,232.018877669706
bbadkc,undisturbed,sem,0.5857,258.5373670774415
bbadkc,undisturbed,sem,0.5803,286.763136366549
bbadkc,undisturbed,sem,0.575,317.3389070712537
bbadkc,undisturbed,sem,0.5699000000000001,349.56128058589627
bbadkc,undisturbed,sem,0.5647,384.1698886034099
bbadkc,undisturbed,sem,0.5596,422.20495090928847
bbadkc,undisturbed,sem,0.5545,464.00570648662887
bbadkc,undisturbed,sem,0.5493,508.77214004860303
bbadkc,undisturbed,sem,0.5440999999999999,557.8575583684003
bbadkc,undisturbed,sem,0.5389,608.8682411960889
bbadkc,undisturbed,sem,0.5337,664.5433580240216
bbadkc,undisturbed,sem,0.5287,720.3164312962658
bbadkc,undisturbed,sem,0.5242,773.6122207476185
bbadkc,undisturbed,sem,0.5201,827.0339192165181
bbadkc,undisturbed,sem,0.5157,886.1828105268179
bbadkc,undisturbed,sem,0.5106,958.3481783603291
bbadkc,undisturbed,sem,0.5047,1043.574171307839
bbadkc,undisturbed,sem,0.358,6831.614028603904
bbadkc,undisturbed,dewpoint,0.2949,21954.488418945955
bbadkc,undisturbed,dewpoint,0.24710000000000001,14505.186652756249
bbadkc,undisturbed,dewpoint,0.2723,24633.34116081614
bbadkc,undisturbed,dewpoint,0.09390000000000001,1050807.8818856413
ihdjig,undisturbed,sem,0.6404000000000001,0.009806709750811507
ihdjig,undisturbed,sem,0.6399,0.4949066867673441
ihdjig,undisturbed,sem,0.6394,1.1156380596673867
ihdjig,undisturbed,sem,0.6386999999999999,1.4980396958332003
ihdjig,undisturbed,sem,0.638,1.6769623864532934
ihdjig,undisturbed,sem,0.637,1.9930735316278374
ihdjig,undisturbed,sem,0.636,2.3851918771747025
ihdjig,undisturbed,sem,0.6349,2.7385666917430824
ihdjig,undisturbed,sem,0.6335999999999999,2.947971778866767
ihdjig,undisturbed,sem,0.6324000000000001,3.180704488034336
ihdjig,undisturbed,sem,0.631,3.5524119447362357
ihdjig,undisturbed,sem,0.6296,3.8505549165900095
ihdjig,undisturbed,sem,0.6281,4.18334152652806
ihdjig,undisturbed,sem,0.6267,4.482531206076974
ihdjig,undisturbed,sem,0.6253,4.492864507698596
ihdjig,undisturbed,sem,0.6236999999999999,4.340335706844363
ihdjig,undisturbed,sem,0.6221,4.222049509092886
ihdjig,undisturbed,sem,0.6204,4.461935845976294
ihdjig,undisturbed,sem,0.6186,4.82528891235205
ihdjig,undisturbed,sem,0.6168,5.076019965976284
ihdjig,undisturbed,sem,0.6151,5.47675510426328
ihdjig,undisturbed,sem,0.6132,5.630193508030005
ihdjig,undisturbed,sem,0.6113000000000001,5.787930687860709
ihdjig,undisturbed,sem,0.6095,5.514718157028461
ihdjig,undisturbed,sem,0.6076,4.431220095663693
ihdjig,undisturbed,sem,0.6058,3.877245688167498
ihdjig,undisturbed,sem,0.6038,4.116454521295345
ihdjig,undisturbed,sem,0.6017,4.421028572255448
ihdjig,undisturbed,sem,0.5995,4.693786393412229
ihdjig,undisturbed,sem,0.5972999999999999,4.903693549901232
ihdjig,undisturbed,sem,0.5951,5.242317515734588
ihdjig,undisturbed,sem,0.5928,5.604325118630465
ihdjig,undisturbed,sem,0.5905,5.80127324607461
ihdjig,undisturbed,sem,0.5881000000000001,5.936402259013971
ihdjig,undisturbed,sem,0.5856,5.881976995964632
ihdjig,undisturbed,sem,0.583,5.95008707954718
ihdjig,undisturbed,sem,0.5803,6.230506044382656
ihdjig,undisturbed,sem,0.5776,6.375633173579652
ihdjig,undisturbed,sem,0.575,6.554254813315694
ihdjig,undisturbed,sem,0.5725,6.784585528424125
ihdjig,undisturbed,sem,0.5699000000000001,7.071691747486047
ihdjig,undisturbed,sem,0.5672999999999999,7.269814371742138
ihdjig,undisturbed,sem,0.5646,7.387939352695546
ihdjig,undisturbed,sem,0.5616,7.577454228120764
ihdjig,undisturbed,sem,0.5584,7.753955810964149
ihdjig,undisturbed,sem,0.555,8.044949488872508
ihdjig,undisturbed,sem,0.5512,8.502043480579935
ihdjig,undisturbed,sem,0.5474,8.923255363115508
ihdjig,undisturbed,sem,0.5436,9.322305299117215
ihdjig,undisturbed,sem,0.5399,9.672156648764949
ihdjig,undisturbed,sem,0.5363,10.058270746108281
ihdjig,undisturbed,sem,0.5323,10.556581906913094
ihdjig,undisturbed,sem,0.5278,11.15638059667387
ihdjig,undisturbed,sem,0.5232,11.73608703756209
ihdjig,undisturbed,sem,0.5186,12.345916111386252
ihdjig,undisturbed,sem,0.5142,13.077457631712194
ihdjig,undisturbed,sem,0.5097,13.820486201193232
ihdjig,undisturbed,sem,0.5052,14.639401492375244
ihdjig,undisturbed,sem,0.5008,15.578416889093754
ihdjig,undisturbed,sem,0.4962,16.577663567516886
ihdjig,undisturbed,sem,0.4915,17.6410049438447
ihdjig,undisturbed,sem,0.4868,18.815827447708557
ihdjig,undisturbed,sem,0.4826,20.06888857346377
ihdjig,undisturbed,sem,0.47850000000000004,21.4053987098587
ihdjig,undisturbed,sem,0.474,22.936297953921752
ihdjig,undisturbed,sem,0.4693,24.7470434974706
ihdjig,undisturbed,sem,0.4644,26.762293032411574
ihdjig,undisturbed,sem,0.4594,29.14226624960064
ihdjig,undisturbed,sem,0.45409999999999995,31.88036769134699
ihdjig,undisturbed,sem,0.44909999999999994,34.71549176564265
ihdjig,undisturbed,sem,0.44420000000000004,37.889888012677055
ihdjig,undisturbed,sem,0.43939999999999996,41.44988420880475
ihdjig,undisturbed,sem,0.43479999999999996,45.3443647114631
ihdjig,undisturbed,sem,0.4301,49.83372160325588
ihdjig,undisturbed,sem,0.4252,55.27430895312926
ihdjig,undisturbed,sem,0.4202,61.733844216218095
ihdjig,undisturbed,sem,0.41509999999999997,69.10720390769407
ihdjig,undisturbed,sem,0.41,77.71830525153935
ihdjig,undisturbed,sem,0.40509999999999996,87.8058237684826
ihdjig,undisturbed,sem,0.4004,99.43134672962695
ihdjig,undisturbed,sem,0.3956,112.59609315363025
ihdjig,undisturbed,sem,0.3909,127.50385678607547
ihdjig,undisturbed,sem,0.386,145.05186652756248
ihdjig,undisturbed,sem,0.3807,166.54182585850336
ihdjig,undisturbed,sem,0.3754,191.65639797348211
ihdjig,undisturbed,sem,0.3701,220.55825733157278
ihdjig,undisturbed,sem,0.36479999999999996,253.81852832208085
ihdjig,undisturbed,sem,0.3593,292.0944611143552
ihdjig,undisturbed,sem,0.3538,334.59798533105345
ihdjig,undisturbed,sem,0.3482,382.404788299167
ihdjig,undisturbed,sem,0.3425,432.039367571715
ihdjig,undisturbed,sem,0.3369,483.6412352089672
ihdjig,undisturbed,sem,0.33130000000000004,536.4426777161857
ihdjig,undisturbed,sem,0.3262,588.1976995964632
ihdjig,undisturbed,sem,0.3214,637.5633173579655
ihdjig,undisturbed,sem,0.2503,4881.163124603428
ihdjig,undisturbed,dewpoint,0.0725,219544.88418945955
ihdjig,undisturbed,dewpoint,0.21059999999999998,2298.9171581331193
ihdjig,undisturbed,dewpoint,0.1949,7612.43016768191
ihdjig,undisturbed,dewpoint,0.2189,1868.630020263846
gicmfc,undisturbed,sem,0.4816,0.009806709750811507
gicmfc,undisturbed,sem,0.4819,0.009806709750811507
gicmfc,undisturbed,sem,0.4818,0.7560026567008563
gicmfc,undisturbed,sem,0.4816,1.1926783111339188
gicmfc,undisturbed,sem,0.48100000000000004,1.970259007569533
gicmfc,undisturbed,sem,0.48009999999999997,2.7448797399597558
gicmfc,undisturbed,sem,0.47609999999999997,3.685728337355171
gicmfc,undisturbed,sem,0.4722,5.006374361096844
gicmfc,undisturbed,sem,0.47119999999999995,6.244868844160751
gicmfc,undisturbed,sem,0.4703,7.490715826830087
gicmfc,undisturbed,sem,0.4693,8.861828105268179
gicmfc,undisturbed,sem,0.4682,9.897450118922876
gicmfc,undisturbed,sem,0.4672,10.877355476188338
gicmfc,undisturbed,sem,0.4661,12.03714027672973
gicmfc,undisturbed,sem,0.465,12.868363544725497
gicmfc,undisturbed,sem,0.4639,13.852345712239305
gicmfc,undisturbed,sem,0.46270000000000006,14.40533365019336
gicmfc,undisturbed,sem,0.46149999999999997,14.207685062858674
gicmfc,undisturbed,sem,0.46020000000000005,14.077428223256183
gicmfc,undisturbed,sem,0.45899999999999996,14.372202302183085
gicmfc,undisturbed,sem,0.4578,14.980396958332001
gicmfc,undisturbed,sem,0.45649999999999996,15.188795038907937
gicmfc,undisturbed,sem,0.4551,13.72534664338506
gicmfc,undisturbed,sem,0.4537,13.852345712239305
gicmfc,undisturbed,sem,0.4524,16.088787725917562
gicmfc,undisturbed,sem,0.451,16.885865343931187
gicmfc,undisturbed,sem,0.4495,17.88641576840119
gicmfc,undisturbed,sem,0.4481,18.90267736112165
gicmfc,undisturbed,sem,0.4465,18.815827447708557
gicmfc,undisturbed,sem,0.445,19.657275375990835
gicmfc,undisturbed,sem,0.4434,21.16037313699647
gicmfc,undisturbed,sem,0.44179999999999997,21.80335478372678
gicmfc,undisturbed,sem,0.4401,21.703177468158962
gicmfc,undisturbed,sem,0.4384,22.517663336756158
gicmfc,undisturbed,sem,0.4366,24.183732014340734
gicmfc,undisturbed,sem,0.4347,25.26523381159914
gicmfc,undisturbed,sem,0.43270000000000003,26.762293032411574
gicmfc,undisturbed,sem,0.4307,28.413407612961752
gicmfc,undisturbed,sem,0.42869999999999997,30.166388627557918
gicmfc,undisturbed,sem,0.4267,32.02752078260838
gicmfc,undisturbed,sem,0.42450000000000004,34.16042943935156
gicmfc,undisturbed,sem,0.42219999999999996,36.4353815395723
gicmfc,undisturbed,sem,0.42,38.772456881674984
gicmfc,undisturbed,sem,0.4178,41.06986938619005
gicmfc,undisturbed,sem,0.4155,43.60369786204986
gicmfc,undisturbed,sem,0.4132,46.400570648662914
gicmfc,undisturbed,sem,0.41090000000000004,49.14997730994815
gicmfc,undisturbed,sem,0.40869999999999995,52.18231254639008
gicmfc,undisturbed,sem,0.4065,55.27430895312926
gicmfc,undisturbed,sem,0.4043,58.280507067261546
gicmfc,undisturbed,sem,0.4023,61.16786493046251
gicmfc,undisturbed,sem,0.4003,64.19826951459486
gicmfc,undisturbed,sem,0.3983,67.53413189478148
gicmfc,undisturbed,sem,0.3962,71.04333193505902
gicmfc,undisturbed,sem,0.39399999999999996,75.0798371018482
gicmfc,undisturbed,sem,0.39159999999999995,79.34568643814244
gicmfc,undisturbed,sem,0.38909999999999995,84.0472139363515
gicmfc,undisturbed,sem,0.38659999999999994,89.43825591157386
gicmfc,undisturbed,sem,0.3839,95.175095590461
gicmfc,undisturbed,sem,0.3811,101.51338779450472
gicmfc,undisturbed,sem,0.37829999999999997,108.02476287781963
gicmfc,undisturbed,sem,0.37560000000000004,114.95379721176907
gicmfc,undisturbed,sem,0.37270000000000003,122.89191779441367
gicmfc,undisturbed,sem,0.36979999999999996,131.07604285006934
gicmfc,undisturbed,sem,0.3669,139.80519889009503
gicmfc,undisturbed,sem,0.3638,149.80396958332008
gicmfc,undisturbed,sem,0.3605,160.5178454097546
gicmfc,undisturbed,sem,0.35719999999999996,171.99797019169785
gicmfc,undisturbed,sem,0.3538,184.29914552208655
gicmfc,undisturbed,sem,0.3503,197.48009236571062
gicmfc,undisturbed,sem,0.34700000000000003,210.63150053746
gicmfc,undisturbed,sem,0.34380000000000005,224.1420407150494
gicmfc,undisturbed,sem,0.3407,239.0690312313062
gicmfc,undisturbed,sem,0.3379,253.81852832208085
gicmfc,undisturbed,sem,0.3348,270.7218578047038
gicmfc,undisturbed,sem,0.33149999999999996,289.4165229983414
gicmfc,undisturbed,sem,0.3281,310.8302814568348
gicmfc,undisturbed,sem,0.3246,333.0606472334375
gicmfc,undisturbed,sem,0.321,357.7036087962339
gicmfc,undisturbed,sem,0.31739999999999996,384.1698886034099
gicmfc,undisturbed,sem,0.31370000000000003,411.6454521295347
gicmfc,undisturbed,sem,0.31,441.08604887005913
gicmfc,undisturbed,sem,0.3061,473.72174641787655
gicmfc,undisturbed,sem,0.3018,507.60199659762844
gicmfc,undisturbed,sem,0.2975,541.4063206997649
gicmfc,undisturbed,sem,0.2932,578.7930687860708
gicmfc,undisturbed,sem,0.2888,618.7615542460043
gicmfc,undisturbed,sem,0.2847,658.4507878965121
gicmfc,undisturbed,sem,0.2809,699.074276143727
gicmfc,undisturbed,sem,0.27699999999999997,742.2040531337091
gicmfc,undisturbed,sem,0.2733,787.9947457469448
gicmfc,undisturbed,sem,0.2699,834.6863698525825
gicmfc,undisturbed,sem,0.2667,882.1111703621967
gicmfc,undisturbed,sem,0.2636,934.3795432266548
gicmfc,undisturbed,sem,0.2606,989.7450118922875
gicmfc,undisturbed,sem,0.2579,1048.3910908225455
gicmfc,undisturbed,sem,0.2089,3841.698886034099
gicmfc,undisturbed,dewpoint,0.0301,1263348.9440067618
gicmfc,undisturbed,dewpoint,0.0733,303056.303509193
gicmfc,undisturbed,dewpoint,0.054299999999999994,514663.4437730064
gicmfc,undisturbed,dewpoint,0.0765,229891.7158133119
icfcjd,undisturbed,sem,0.5406,0.009806709750811507
icfcjd,undisturbed,sem,0.5395,0.009806709750811507
icfcjd,undisturbed,sem,0.5382,0.009806709750811507
icfcjd,undisturbed,sem,0.5368999999999999,0.009806709750811507
icfcjd,undisturbed,sem,0.5355,0.009806709750811507
icfcjd,undisturbed,sem,0.534,0.009806709750811507
icfcjd,undisturbed,sem,0.5325,0.009806709750811507
icfcjd,undisturbed,sem,0.5307999999999999,0.57613375619517
icfcjd,undisturbed,sem,0.5292,1.3077457631712193
icfcjd,undisturbed,sem,0.5274,1.8514983172630393
icfcjd,undisturbed,sem,0.5256000000000001,2.072637357519929
icfcjd,undisturbed,sem,0.5238,2.423948127424592
icfcjd,undisturbed,sem,0.5219,2.975249025893902
icfcjd,undisturbed,sem,0.5199,3.4318106817463527
icfcjd,undisturbed,sem,0.5178,3.9131214008114275
icfcjd,undisturbed,sem,0.5158,4.4108604887005916
icfcjd,undisturbed,sem,0.5135000000000001,4.431220095663693
icfcjd,undisturbed,sem,0.5113,4.544889426761414
icfcjd,undisturbed,sem,0.509,4.9376843297398745
icfcjd,undisturbed,sem,0.5065,5.122987800444438
icfcjd,undisturbed,sem,0.504,5.327498322978427
icfcjd,undisturbed,sem,0.5014,5.630193508030005
icfcjd,undisturbed,sem,0.4989,5.7480868532624845
icfcjd,undisturbed,sem,0.4962,5.90912696820035
icfcjd,undisturbed,sem,0.49340000000000006,6.509135640543967
icfcjd,undisturbed,sem,0.4904,6.8789685147735264
icfcjd,undisturbed,sem,0.4875,7.120710372901656
icfcjd,undisturbed,sem,0.48450000000000004,7.456299113867491
icfcjd,undisturbed,sem,0.4815,7.825702280726645
icfcjd,undisturbed,sem,0.4783,8.044949488872508
icfcjd,undisturbed,sem,0.4752,8.308513343407405
icfcjd,undisturbed,sem,0.47229999999999994,8.640190573869178
icfcjd,undisturbed,sem,0.4697,9.00582122842358
icfcjd,undisturbed,sem,0.4669,9.408563528022018
icfcjd,undisturbed,sem,0.46399999999999997,9.806709750811507
icfcjd,undisturbed,sem,0.461,10.198195230301351
icfcjd,undisturbed,sem,0.4578,10.556581906913094
icfcjd,undisturbed,sem,0.4546,11.028674564012576
icfcjd,undisturbed,sem,0.451,11.73608703756209
icfcjd,undisturbed,sem,0.4475,12.48887508229459
icfcjd,undisturbed,sem,0.44409999999999994,13.137820433514776
icfcjd,undisturbed,sem,0.44,13.852345712239305
icfcjd,undisturbed,sem,0.4362,14.47182564921296
icfcjd,undisturbed,sem,0.4379,15.153861779706135
icfcjd,undisturbed,sem,0.4387,15.904620895734375
icfcjd,undisturbed,sem,0.4341,16.654182585850336
icfcjd,undisturbed,sem,0.4302,17.519565120005208
icfcjd,undisturbed,sem,0.4263,18.387526924982776
icfcjd,undisturbed,sem,0.4225,19.254104371204036
icfcjd,undisturbed,sem,0.41869999999999996,20.254583713119704
icfcjd,undisturbed,sem,0.41479999999999995,21.25804498160943
icfcjd,undisturbed,sem,0.41090000000000004,22.36265283267222
icfcjd,undisturbed,sem,0.40700000000000003,23.57888811531645
icfcjd,undisturbed,sem,0.40299999999999997,24.861270660265244
icfcjd,undisturbed,sem,0.39899999999999997,26.213398011820146
icfcjd,undisturbed,sem,0.3948,27.766639493575422
icfcjd,undisturbed,sem,0.39049999999999996,29.411916319224602
icfcjd,undisturbed,sem,0.3862,31.29848540370068
icfcjd,undisturbed,sem,0.3818,33.30606472334373
icfcjd,undisturbed,sem,0.3774,35.524119447362345
icfcjd,undisturbed,sem,0.373,37.889888012677055
icfcjd,undisturbed,sem,0.36829999999999996,40.88117047693321
icfcjd,undisturbed,sem,0.36329999999999996,44.312200956636936
icfcjd,undisturbed,sem,0.358,48.252889123520504
icfcjd,undisturbed,sem,0.3527,52.66514953959977
icfcjd,undisturbed,sem,0.34759999999999996,57.61337561951699
icfcjd,undisturbed,sem,0.3421,63.75633173579652
icfcjd,undisturbed,sem,0.33640000000000003,71.37125305594965
icfcjd,undisturbed,sem,0.3308,80.63495012769036
icfcjd,undisturbed,sem,0.32520000000000004,91.52154051612627
icfcjd,undisturbed,sem,0.31980000000000003,104.3574171307839
icfcjd,undisturbed,sem,0.3143,120.09455622334282
icfcjd,undisturbed,sem,0.30879999999999996,139.16285234910836
icfcjd,undisturbed,sem,0.3036,162.0030987466059
icfcjd,undisturbed,sem,0.2985,189.89928155520758
icfcjd,undisturbed,sem,0.2933,223.6265283267222
icfcjd,undisturbed,sem,0.2884,263.9510060631863
icfcjd,undisturbed,sem,0.284,307.27223664724147
icfcjd,undisturbed,sem,0.28,359.35469363626265
icfcjd,undisturbed,sem,0.2753,428.07840684132367
icfcjd,undisturbed,sem,0.2701,509.94498095881795
icfcjd,undisturbed,sem,0.26539999999999997,595.0087079547179
icfcjd,undisturbed,sem,0.2606,691.0720390769403
icfcjd,undisturbed,sem,0.256,802.6446618497314
icfcjd,undisturbed,sem,0.25170000000000003,921.55937527791
icfcjd,undisturbed,sem,0.1864,6831.614028603904
icfcjd,undisturbed,dewpoint,0.0441,418334.15265280585
icfcjd,undisturbed,dewpoint,0.1961,2096.637366998689
icfcjd,undisturbed,dewpoint,0.1856,5514.718157028461
